id,name,mincash,maxcash,avgcoin,done,min_expansion,max_expansion,content_flags,content_flags_disabled
92002,92002_Zazaphenebti_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92003,92003_Lysandra_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92004,92004_Brill_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92005,92005_Kedryll_Tindle_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92006,92006_Zazamoukh_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92007,92007_Ankhefenmut_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92008,92008_David_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92009,92009_Elisabeth_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92010,92010_Nancine_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92011,92011_Sentry_Joanna_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92012,92012_Abigail_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92013,92013_Tomas_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92014,92014_Ankhesenaten_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92016,92016_Cynthia_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92017,92017_Xenyari_Lisariel_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92018,92018_Kazzel_D`Leryt_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92019,92019_Solvedi_Aldeberan_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92020,92020_lizardman_mystic_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92023,92023_a_freshwater_shark_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92024,92024_Eldreth_MAGELO-GEN,49,4900,0,0,-1,-1,NULL,NULL
92025,92025_a_piranha_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92026,"92026_Lake Rathe 35 QuestNPC",35,3500,0,0,-1,-1,NULL,NULL
92027,92027_Misty_Tekcihta_MAGELO-GEN,51,5100,0,0,-1,-1,NULL,NULL
92028,92028_Dunndrylla_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92029,92029_Kanthurn_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
92030,92030_tainted_aquagoblin_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
92031,92031_a_gnoll_embalmer_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92045,92045_Carver_Cagrek_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92046,92046_Hukulk_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92047,92047_Treskar_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92048,92048_Gargh_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92050,92050_a_froglok_prisoner_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92055,92055_a_sylvan_bat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92057,92057_a_young_coyote_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92058,92058_Lily_Ashwood_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92059,92059_Captain_Silverwind_MAGELO-GEN,44,4400,0,0,-1,-1,NULL,NULL
92060,92060_Nylianne_the_True_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92061,92061_Idia_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92062,92062_Jakum_Webdancer_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92063,92063_Lieutenant_Leafstalker_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
92066,92066_a_drunkard_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92067,92067_a_coyote_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92068,92068_a_large_sylvan_bat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92069,92069_a_widow_matriarch_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92070,92070_a_mature_arborean_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92071,92071_clockwork_sweeper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92072,92072_a_rock_spider_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92073,92073_Glerbella_Gibblix_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92074,92074_Rebbie_Romblerum_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92075,92075_Zapho_the_Ancient_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92076,92076_Lyra_Lyrestringer_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92077,92077_a_wasp_soldier_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92078,92078_a_fae_drake_MAGELO-GEN,0,200,0,0,-1,-1,NULL,NULL
92080,92080_Happ_Dremblenod_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92081,92081_Cognoggin_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92082,92082_a_rancorous_ghast_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92083,92083_a_fae_drake_hatchling_MAGELO-GEN,0,100,0,0,-1,-1,NULL,NULL
92084,92084_a_wasp_sentinel_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92085,92085_Teir`Dal_Elite_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92086,92086_a_monarch_fae_drake_MAGELO-GEN,0,1500,0,0,-1,-1,NULL,NULL
92087,92087_Dragoon_Szorn_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92088,92088_Bin_Fiddlekins_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92089,92089_Teir`Dal_Prophet_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92090,92090_a_bandit_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92091,92091_Galwyn_Geldin_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92092,92092_Gundel_Elorion_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92093,92093_Cylas_Delbrin_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92094,92094_Bryn_Fynndel_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92095,92095_Faril_Elvebryn_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92096,92096_Mywyn_Tinendel_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92097,92097_Vynn_Thrildur_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92098,92098_Trudo_Frugrin_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92099,92099_a_spiderling_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92100,92100_brownie_scout_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92101,92101_a_faerie_courtier_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92104,92104_an_elven_priest_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92105,92105_a_soul_inveigling_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92106,92106_a_blood_wolf_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
92107,92107_an_ancille_cook_MAGELO-GEN,36,3600,0,0,-1,-1,NULL,NULL
92108,92108_a_dark_ritualist_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92109,92109_a_soul_seductress_MAGELO-GEN,31,3100,0,0,-1,-1,NULL,NULL
92110,92110_a_glyphed_guard_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92111,92111_a_glyphed_custodian_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92112,92112_a_guard_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92113,92113_Lozani_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92115,92115_Lislia_Goldtune_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92116,92116_a_Pickclaw_warrior_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92118,92118_Flayer_Hopkins_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92119,92119_Osargen_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92120,92120_a_prisoner_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92121,92121_Aeris_Greymalkyn_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
92122,92122_Mistress_Anna_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92124,92124_a_pickclaw_lookout_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92126,92126_Tolkar_Parlone_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92127,92127_Challice_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92128,92128_Elia_the_Pure_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
92129,92129_Lord_Nethryn_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92130,92130_Tacar_Tissleplay_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92140,92140_Lieutenant_Rosaed_MAGELO-GEN,43,4300,0,0,-1,-1,NULL,NULL
92143,92143_a_pickclaw_raider_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92144,92144_a_kitchen_drudge_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92145,92145_a_pickclaw_cabalist_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92146,92146_Starr_DreamSpinner_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92147,92147_Storm_Dragonchaser_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92148,92148_Lucky_the_Beggar_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92149,92149_Princess_Lenia_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92150,92150_Guard_Queztin_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92152,92152_Elishia_Leafrunner_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
92153,FelwitheGuards,41,4100,0,0,-1,-1,NULL,NULL
92160,92160_a_squallsurge_seahorse_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92161,92161_a_spinereef_seahorse_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92162,92162_a_shimmering_sailfin_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92163,92163_a_cauldron_shark_MAGELO-GEN,0,7000,0,0,-1,-1,NULL,NULL
92164,92164_an_impaler_swordfish_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92167,92167_a_skeleton_monk_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92168,92168_a_troll_prisoner_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92169,92169_a_froglok_outlander_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92170,92170_Tempus_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92171,92171_a_saltwater_croc_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92172,92172_a_froglok_nok_shaman_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92173,92173_a_yun_ghoul_wizard_MAGELO-GEN,36,3600,0,0,-1,-1,NULL,NULL
92174,92174_a_granite_gargoyle_MAGELO-GEN,41,4100,0,0,-1,-1,NULL,NULL
92175,92175_a_froglok_urd_shaman_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92176,92176_a_minotaur_patriarch_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
92177,92177_a_froglok_shin_warrior_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92178,92178_a_bok_ghoul_knight_MAGELO-GEN,43,4300,0,0,-1,-1,NULL,NULL
92179,92179_Kinlo_Strongarm_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92180,92180_Atheki_Norkhitter_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92181,92181_Kalamin_Norkhitter_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92182,92182_a_snake_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92183,92183_a_bat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92185,92185_Happ_Findlefinn_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92186,92186_a_goblin_grunt_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92187,92187_Nyzil_Bloodforge_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92188,92188_Durkis_Battlemore_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92190,92190_an_emerald_drake_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92191,92191_a_giant_bat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92192,92192_Elmion_Hendrys_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92193,92193_Ghilanbiddle_Nylwadil_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92194,92194_Sigan_Ilbirkun_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92195,92195_a_shoal_serpent_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92197,92197_a_cauldron_rat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92198,92198_a_scalded_rat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92199,92199_a_sandbar_serpent_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92200,92200_Sarkis_Ebonblade_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
92201,92201_Irak_Altil_MAGELO-GEN,51,5100,0,0,-1,-1,NULL,NULL
92202,"fearplane a_nightmare",48,4800,0,0,-1,-1,NULL,NULL
92203,92203_a_thought_bleeder_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92204,92204_an_elite_goblin_guard_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92205,92205_an_injured_polar_bear_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92206,92206_a_dire_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92207,92207_a_dire_pup_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92208,92208_a_priest_of_Nagafen_MAGELO-GEN,49,4900,0,0,-1,-1,NULL,NULL
92209,92209_an_ice_giant_magus_MAGELO-GEN,420,52000,0,0,-1,-1,NULL,NULL
92210,92210_giant_wooly_spider_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92211,92211_an_ice_giant_MAGELO-GEN,800,42000,0,0,-1,-1,NULL,NULL
92212,92212_a_young_dire_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92213,92213_a_giant_dire_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92214,92214_a_goblin_diviner_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92215,92215_a_large_dire_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92216,92216_Noclin_Saah_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92217,92217_a_moss_snake_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92218,92218_a_fire_beetle_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92219,92219_Atdehim_Sqonci_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92220,92220_Elia_Athrex_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92221,92221_a_spirit_chanter_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92222,92222_Ernax_the_Scholar_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92223,92223_Derena_Leflor_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92224,92224_Telan_Buvare_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92225,92225_Verolk_Kishneal_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92226,92226_Keeshla_Levlora_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92227,92227_Velana_Kelmuza_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92228,92228_Royal_Guard_Lilkus_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92229,92229_Talloth_Vara_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92230,92230_Sejako_Mujan_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92231,92231_Alaria_Mujan_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92232,92232_an_undead_rat_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92233,92233_emerald_fencer_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92235,92235_a_bonebinder_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92236,92236_scalebone_skeleton_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92237,92237_a_scaled_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92238,92238_Oracle_Vauris_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92240,92240_greater_scalebone_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92241,92241_Jairnel_Marfury_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92242,92242_Sythrax_guardian_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92243,92243_bonecrawler_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92244,92244_greater_skeleton_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92246,92246_a_goblin_witchdoctor_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92249,92249_a_forest_giant_sapling_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92253,92253_a_forest_giant_evergreen_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92254,92254_Grachnist_the_Destroyer_MAGELO-GEN,31,3100,0,0,-1,-1,NULL,NULL
92256,92256_Tazgar_MAGELO-GEN,44,4400,0,0,-1,-1,NULL,NULL
92258,92258_a_goblin_taskmaster_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92262,92262_a_goblin_legate_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92263,92263_a_goblin_dirtscriber_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92264,92264_a_goblin_flamedrowser_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
92265,92265_a_goblin_interrogator_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92266,92266_Jeren_Manri_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92268,92268_a_goblin_slavedriver_MAGELO-GEN,31,3100,0,0,-1,-1,NULL,NULL
92273,92273_a_goblin_plaguebringer_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92274,92274_a_goblin_slinker_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92276,92276_a_goblin_dirtcaller_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92277,92277_a_goblin_mosstrooper_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92278,92278_a_goblin_rockchanter_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92279,92279_a_goblin_firedrowser_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92284,92284_man_eating_vine_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92285,92285_a_froglok_tad_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92286,92286_a_morass_leech_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92287,92287_an_insatiable_nibbler_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
92288,92288_an_escaped_froglok_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92289,92289_froglok_ton_warrior_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92290,92290_an_insatiable_gnawer_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92291,92291_a_marsh_leech_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92292,92292_a_mire_leech_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92293,92293_a_bloodvein_mosquito_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92294,92294_a_giant_mosquito_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92295,92295_a_giant_marsh_leech_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92296,92296_Dugroz_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92297,92297_large_bloodvein_mosquito_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92298,92298_an_Iksar_outcast_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92299,92299_Iksar_exile_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92300,92300_giant_bloodvein_mosquito_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92301,92301_an_insatiable_devourer_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92302,92302_a_giant_morass_leech_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92303,92303_Private_Goldtouch_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92304,92304_a_drachnid_weblurker_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92305,92305_Private_Blackbark_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92306,92306_Tracker_Azeal__MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92307,92307_froglok_shin_knight_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
92308,92308_froglok_ton_knight_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92309,92309_goblin_marauder_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92310,92310_Scout_Tallstump_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92311,92311_Scout_Bladethorn_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92312,92312_Scout_Treekill_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
92313,92313_Guard_Grizma_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92314,92314_Guard_Ivak_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92315,92315_Guard_Tobiah_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92316,92316_Tiblner_Milnik_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92317,92317_Luminare_Pasinia_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92318,92318_goblin_raider_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92319,92319_Foloal_Stormforest_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92320,92320_Sergeant_Greenblade_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92321,92321_goblin_battlemaster_MAGELO-GEN,31,3100,0,0,-1,-1,NULL,NULL
92323,92323_goblin_adept_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
92324,92324_Fyrefly_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92325,92325_a_drolvarg_scavenger_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92326,92326_froglok_tal_shaman_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
92332,92332_a_goblin_outrider_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92333,92333_a_sabertooth_grimalkin_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92334,92334_skeleton_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92335,92335_Iksar_pariah_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92336,92336_lesser_charbone_skeleton_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92339,92339_tainted_barracuda_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92340,92340_a_Sarnak_broodling_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
92341,92341_an_Iksar_manslayer_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92342,92342_a_goblin_agressor_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
92343,92343_Iksar_exile_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92344,92344_a_goblin_scout_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
92345,92345_a_ravishing_drolvarg_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92346,92346_Veltar_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
92347,92347_gem_cutter_skeleton_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92348,92348_Brother_Balatin_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92349,92349_a_drachnid_webstrander_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92350,92350_greater_plague_skeleton_MAGELO-GEN,39,3900,0,0,-1,-1,NULL,NULL
92351,92351_greater_barbed_skeleton_MAGELO-GEN,36,3600,0,0,-1,-1,NULL,NULL
92352,92352_Atheling_Plague_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
92353,92353_famished_ravener_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
92354,92354_a_tome_keeper_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92355,92355_a_frenzied_gnawer_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92356,92356_froglok_krup_knight_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
92357,92357_a_fallen_monk_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
92358,92358_An_Undead_Bard_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
92359,92359_gyrating_goo_MAGELO-GEN,38,5000,0,0,-1,-1,NULL,NULL
92360,92360_a_wurm_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92361,92361_a_mature_wyvern_MAGELO-GEN,44,4400,0,0,-1,-1,NULL,NULL
92362,92362_Eldak_Howlingbear_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92363,92363_a_burynai_rockshaper_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
92364,92364_a_Sarnak_partisan_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92365,92365_a_sarnak_spy_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
92366,92366_Mentrax_Mountainbone_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92367,92367_a_goblin_bonecharmer_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
92368,92368_a_goblin_stonechanter_MAGELO-GEN,31,3100,0,0,-1,-1,NULL,NULL
92369,92369_a_kunark_rhino_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
92370,92370_Alchemist_Granika_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
92372,92372_Iron_Sentinel_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
92373,92373_Xlixinar_Arcut_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
